year,region,source_income,soc_eco_class,value,unit,source
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากการทำงาน),ผู้ปฏิบัติงานวิชาชีพ นักวิชาการ และนักบริหารที่รับจ้าง,38997.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากการทำงาน),คนงานเกษตร,11322.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากการทำงาน),คนงานทั่วไป,13355.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากการทำงาน),เสมียนพนักงาน พนักงานขายและให้บริการ,19379.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากการทำงาน),ผู้ปฏิบัติงานในกระบวนการผลิต,15823.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากการทำงาน),ผู้ไม่ได้ปฏิบัติงานในเชิงเศรษฐกิจ,2191.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),รวม,1735.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เป็นของตนเอง,888.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เช่าผู้อื่น/ที่สาธารณะ/อื่น ๆ,535.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ทำการประมง ป่าไม้ ล่าสัตว์ หาของป่า และบริการทางการเกษตร,718.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ดำเนินธุรกิจของตนเองที่ไม่ใช่การเกษตร,780.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ปฏิบัติงานวิชาชีพ นักวิชาการ และนักบริหารที่รับจ้าง,2018.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),คนงานเกษตร,473.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),คนงานทั่วไป,445.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),เสมียนพนักงาน พนักงานขายและให้บริการ,827.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ปฏิบัติงานในกระบวนการผลิต,617.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ไม่ได้ปฏิบัติงานในเชิงเศรษฐกิจ,7268.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),รวม,2012.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เป็นของตนเอง,965.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เช่าผู้อื่น/ที่สาธารณะ/อื่น ๆ,958.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ทำการประมง ป่าไม้ ล่าสัตว์ หาของป่า และบริการทางการเกษตร,630.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ดำเนินธุรกิจของตนเองที่ไม่ใช่การเกษตร,1284.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ปฏิบัติงานวิชาชีพ นักวิชาการ และนักบริหารที่รับจ้าง,1790.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),คนงานเกษตร,346.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),คนงานทั่วไป,383.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),เสมียนพนักงาน พนักงานขายและให้บริการ,891.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ปฏิบัติงานในกระบวนการผลิต,595.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ไม่ได้ปฏิบัติงานในเชิงเศรษฐกิจ,7991.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),รวม,2324.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ทำการประมง ป่าไม้ ล่าสัตว์ หาของป่า และบริการทางการเกษตร,617.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เป็นของตนเอง,1255.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เช่าผู้อื่น/ที่สาธารณะ/อื่น ๆ,595.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ดำเนินธุรกิจของตนเองที่ไม่ใช่การเกษตร,1129.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ปฏิบัติงานวิชาชีพ นักวิชาการ และนักบริหารที่รับจ้าง,2103.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),คนงานเกษตร,736.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),คนงานทั่วไป,689.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),เสมียนพนักงาน พนักงานขายและให้บริการ,1017.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ปฏิบัติงานในกระบวนการผลิต,801.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ไม่ได้ปฏิบัติงานในเชิงเศรษฐกิจ,9005.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),รวม,2363.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เป็นของตนเอง,1072.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เช่าผู้อื่น/ที่สาธารณะ/อื่น ๆ,679.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ทำการประมง ป่าไม้ ล่าสัตว์ หาของป่า และบริการทางการเกษตร,1121.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ดำเนินธุรกิจของตนเองที่ไม่ใช่การเกษตร,974.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ปฏิบัติงานวิชาชีพ นักวิชาการ และนักบริหารที่รับจ้าง,2229.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),คนงานเกษตร,593.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),คนงานทั่วไป,468.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),เสมียนพนักงาน พนักงานขายและให้บริการ,962.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ปฏิบัติงานในกระบวนการผลิต,618.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ไม่ได้ปฏิบัติงานในเชิงเศรษฐกิจ,10021.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),รวม,2695.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),คนงานทั่วไป,5.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),เสมียนพนักงาน พนักงานขายและให้บริการ,113.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ปฏิบัติงานในกระบวนการผลิต,40.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ไม่ได้ปฏิบัติงานในเชิงเศรษฐกิจ,1799.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),รวม,324.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เป็นของตนเอง,1354.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เช่าผู้อื่น/ที่สาธารณะ/อื่น ๆ,872.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ทำการประมง ป่าไม้ ล่าสัตว์ หาของป่า และบริการทางการเกษตร,1427.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ดำเนินธุรกิจของตนเองที่ไม่ใช่การเกษตร,1138.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ปฏิบัติงานวิชาชีพ นักวิชาการ และนักบริหารที่รับจ้าง,1601.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),คนงานเกษตร,735.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),คนงานทั่วไป,700.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),เสมียนพนักงาน พนักงานขายและให้บริการ,803.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ปฏิบัติงานในกระบวนการผลิต,771.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (เงินได้รับเป็นการช่วยเหลือ),ผู้ไม่ได้ปฏิบัติงานในเชิงเศรษฐกิจ,10467.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),รวม,430.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เป็นของตนเอง,366.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เช่าผู้อื่น/ที่สาธารณะ/อื่น ๆ,21.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ทำการประมง ป่าไม้ ล่าสัตว์ หาของป่า และบริการทางการเกษตร,51.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ดำเนินธุรกิจของตนเองที่ไม่ใช่การเกษตร,287.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ปฏิบัติงานวิชาชีพ นักวิชาการ และนักบริหารที่รับจ้าง,735.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),คนงานเกษตร,95.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),คนงานทั่วไป,14.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),เสมียนพนักงาน พนักงานขายและให้บริการ,166.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ปฏิบัติงานในกระบวนการผลิต,44.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2554,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ไม่ได้ปฏิบัติงานในเชิงเศรษฐกิจ,1411.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),รวม,472.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ทำการประมง ป่าไม้ ล่าสัตว์ หาของป่า และบริการทางการเกษตร,7.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ดำเนินธุรกิจของตนเองที่ไม่ใช่การเกษตร,281.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ปฏิบัติงานวิชาชีพ นักวิชาการ และนักบริหารที่รับจ้าง,871.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),คนงานเกษตร,43.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เป็นของตนเอง,248.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เช่าผู้อื่น/ที่สาธารณะ/อื่น ๆ,187.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เป็นของตนเอง,140.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เช่าผู้อื่น/ที่สาธารณะ/อื่น ๆ,5.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ทำการประมง ป่าไม้ ล่าสัตว์ หาของป่า และบริการทางการเกษตร,11.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ดำเนินธุรกิจของตนเองที่ไม่ใช่การเกษตร,184.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ปฏิบัติงานวิชาชีพ นักวิชาการ และนักบริหารที่รับจ้าง,553.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),คนงานเกษตร,39.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),คนงานทั่วไป,84.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),เสมียนพนักงาน พนักงานขายและให้บริการ,76.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ปฏิบัติงานในกระบวนการผลิต,29.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2558,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ไม่ได้ปฏิบัติงานในเชิงเศรษฐกิจ,1288.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),รวม,245.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เป็นของตนเอง,147.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เช่าผู้อื่น/ที่สาธารณะ/อื่น ๆ,32.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ทำการประมง ป่าไม้ ล่าสัตว์ หาของป่า และบริการทางการเกษตร,50.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ดำเนินธุรกิจของตนเองที่ไม่ใช่การเกษตร,140.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ปฏิบัติงานวิชาชีพ นักวิชาการ และนักบริหารที่รับจ้าง,474.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),คนงานเกษตร,15.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),คนงานทั่วไป,29.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),เสมียนพนักงาน พนักงานขายและให้บริการ,76.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ปฏิบัติงานในกระบวนการผลิต,44.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ไม่ได้ปฏิบัติงานในเชิงเศรษฐกิจ,884.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),รวม,175.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ไม่ประจำ (รายได้ที่เป็นตัวเงิน),เสมียนพนักงาน พนักงานขายและให้บริการ,196.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2556,ภาคใต้,รายได้ไม่ประจำ (รายได้ที่เป็นตัวเงิน),ผู้ปฏิบัติงานในกระบวนการผลิต,68.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เป็นของตนเอง,188.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2562,ภาคใต้,รายได้ประจำที่เป็นตัวเงิน (รายได้จากทรัพย์สิน),ผู้ถือครองทำการเกษตร การปลูกพืช การเลี้ยงสัตว์ และการเพาะเลี้ยงสัตวน้ำ ซึ่งที่ดินส่วนใหญ่เช่าผู้อื่น/ที่สาธารณะ/อื่น ๆ,10.00,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
